Symbol,Date,Metric,Value
AAPL,2016-04-14,High,112.389999
AAPL,2016-04-15,High,112.300003
AAPL,2016-04-18,High,108.949997
AAPL,2016-04-19,High,108.0
AAPL,2016-04-20,High,108.089996
AAPL,2016-04-21,High,106.93
AAPL,2016-04-22,High,106.480003
AAPL,2016-04-25,High,105.650002
AAPL,2016-04-26,High,105.300003
AAPL,2016-04-27,High,98.709999
AAPL,2016-04-28,High,97.879997
AAPL,2016-04-29,High,94.720001
AAPL,2016-05-02,High,94.080002
AAPL,2016-05-03,High,95.739998
AAPL,2016-05-04,High,95.900002
AAPL,2016-05-05,High,94.07
AAPL,2016-05-06,High,93.449997
AAPL,2016-05-09,High,93.769997
AAPL,2016-05-10,High,93.57
AAPL,2016-05-11,High,93.57
AAPL,2016-05-12,High,92.779999
AAPL,2016-05-13,High,91.669998
AAPL,2016-05-16,High,94.389999
AAPL,2016-05-17,High,94.699997
AAPL,2016-05-18,High,95.209999
AAPL,2016-05-19,High,94.639999
AAPL,2016-05-20,High,95.43
AAPL,2016-05-23,High,97.190002
AAPL,2016-05-24,High,98.089996
AAPL,2016-05-25,High,99.739998
AAPL,2016-05-26,High,100.730003
AAPL,2016-05-27,High,100.470001
AAPL,2016-05-31,High,100.400002
AAPL,2016-06-01,High,99.540001
AAPL,2016-06-02,High,97.839996
AAPL,2016-06-03,High,98.269997
AAPL,2016-06-06,High,101.889999
AAPL,2016-06-07,High,99.870003
AAPL,2016-06-08,High,99.559998
AAPL,2016-06-09,High,99.989998
AAPL,2016-06-10,High,99.349998
AAPL,2016-06-13,High,99.120003
AAPL,2016-06-14,High,98.480003
AAPL,2016-06-15,High,98.410004
AAPL,2016-06-16,High,97.75
AAPL,2016-06-17,High,96.650002
AAPL,2016-06-20,High,96.57
AAPL,2016-06-21,High,96.349998
AAPL,2016-06-22,High,96.889999
AAPL,2016-06-23,High,96.290001
AAPL,2016-06-24,High,94.660004
AAPL,2016-06-27,High,93.050003
AAPL,2016-06-28,High,93.660004
AAPL,2016-06-29,High,94.550003
AAPL,2016-06-30,High,95.769997
AAPL,2016-07-01,High,96.470001
AAPL,2016-07-05,High,95.400002
AAPL,2016-07-06,High,95.660004
AAPL,2016-07-07,High,96.5
AAPL,2016-07-08,High,96.889999
AAPL,2016-07-11,High,97.650002
AAPL,2016-07-12,High,97.699997
AAPL,2016-07-13,High,97.669998
AAPL,2016-07-14,High,98.989998
AAPL,2016-07-15,High,99.300003
AAPL,2016-07-18,High,100.129997
AAPL,2016-07-19,High,100.0
AAPL,2016-07-20,High,100.459999
AAPL,2016-07-21,High,101.0
AAPL,2016-07-22,High,99.300003
AAPL,2016-07-25,High,98.839996
AAPL,2016-07-26,High,97.970001
AAPL,2016-07-27,High,104.349998
AAPL,2016-07-28,High,104.449997
AAPL,2016-07-29,High,104.550003
AAPL,2016-08-01,High,106.150002
AAPL,2016-08-02,High,106.07
AAPL,2016-08-03,High,105.839996
AAPL,2016-08-04,High,106.0
AAPL,2016-08-05,High,107.650002
AAPL,2016-08-08,High,108.370003
AAPL,2016-08-09,High,108.940002
AAPL,2016-08-10,High,108.900002
AAPL,2016-08-11,High,108.93
AAPL,2016-08-12,High,108.440002
AAPL,2016-08-15,High,109.540001
AAPL,2016-08-16,High,110.230003
AAPL,2016-08-17,High,109.370003
AAPL,2016-08-18,High,109.599998
AAPL,2016-08-19,High,109.690002
AAPL,2016-08-22,High,109.099998
AAPL,2016-08-23,High,109.32
AAPL,2016-08-24,High,108.75
AAPL,2016-08-25,High,107.879997
AAPL,2016-08-26,High,107.949997
AAPL,2016-08-29,High,107.440002
AAPL,2016-08-30,High,106.5
AAPL,2016-08-31,High,106.57
AAPL,2016-09-01,High,106.800003
AAPL,2016-09-02,High,108.0
AAPL,2016-09-06,High,108.300003
AAPL,2016-09-07,High,108.760002
AAPL,2016-09-08,High,107.269997
AAPL,2016-09-09,High,105.720001
AAPL,2016-09-12,High,105.720001
AAPL,2016-09-13,High,108.790001
AAPL,2016-09-14,High,113.029999
AAPL,2016-09-15,High,115.730003
AAPL,2016-09-16,High,116.129997
AAPL,2016-09-19,High,116.18
AAPL,2016-09-20,High,114.120003
AAPL,2016-09-21,High,113.989998
AAPL,2016-09-22,High,114.940002
AAPL,2016-09-23,High,114.790001
AAPL,2016-09-26,High,113.389999
AAPL,2016-09-27,High,113.18
AAPL,2016-09-28,High,114.639999
AAPL,2016-09-29,High,113.800003
AAPL,2016-09-30,High,113.370003
AAPL,2016-10-03,High,113.050003
AAPL,2016-10-04,High,114.309998
AAPL,2016-10-05,High,113.660004
AAPL,2016-10-06,High,114.339996
AAPL,2016-10-07,High,114.559998
AAPL,2016-10-10,High,116.75
AAPL,2016-10-11,High,118.690002
AAPL,2016-10-12,High,117.980003
AAPL,2016-10-13,High,117.440002
AAPL,2016-10-14,High,118.169998
AAPL,2016-10-17,High,117.839996
AAPL,2016-10-18,High,118.209999
AAPL,2016-10-19,High,117.760002
AAPL,2016-10-20,High,117.379997
AAPL,2016-10-21,High,116.910004
AAPL,2016-10-24,High,117.739998
AAPL,2016-10-25,High,118.360001
AAPL,2016-10-26,High,115.699997
AAPL,2016-10-27,High,115.860001
AAPL,2016-10-28,High,115.209999
AAPL,2016-10-31,High,114.230003
AAPL,2016-11-01,High,113.769997
AAPL,2016-11-02,High,112.349998
AAPL,2016-11-03,High,111.459999
AAPL,2016-11-04,High,110.25
AAPL,2016-11-07,High,110.510002
AAPL,2016-11-08,High,111.720001
AAPL,2016-11-09,High,111.32
AAPL,2016-11-10,High,111.089996
AAPL,2016-11-11,High,108.870003
AAPL,2016-11-14,High,107.809998
AAPL,2016-11-15,High,107.68
AAPL,2016-11-16,High,110.230003
AAPL,2016-11-17,High,110.349998
AAPL,2016-11-18,High,110.540001
AAPL,2016-11-21,High,111.989998
AAPL,2016-11-22,High,112.419998
AAPL,2016-11-23,High,111.510002
AAPL,2016-11-25,High,111.870003
AAPL,2016-11-28,High,112.470001
AAPL,2016-11-29,High,112.029999
AAPL,2016-11-30,High,112.199997
AAPL,2016-12-01,High,110.940002
AAPL,2016-12-02,High,110.089996
AAPL,2016-12-05,High,110.029999
AAPL,2016-12-06,High,110.360001
AAPL,2016-12-07,High,111.190002
AAPL,2016-12-08,High,112.43
AAPL,2016-12-09,High,114.699997
AAPL,2016-12-12,High,115.0
AAPL,2016-12-13,High,115.919998
AAPL,2016-12-14,High,116.199997
AAPL,2016-12-15,High,116.730003
AAPL,2016-12-16,High,116.5
AAPL,2016-12-19,High,117.379997
AAPL,2016-12-20,High,117.5
AAPL,2016-12-21,High,117.400002
AAPL,2016-12-22,High,116.510002
AAPL,2016-12-23,High,116.519997
AAPL,2016-12-27,High,117.800003
AAPL,2016-12-28,High,118.019997
AAPL,2016-12-29,High,117.110001
AAPL,2016-12-30,High,117.199997
AAPL,2017-01-03,High,116.330002
AAPL,2017-01-04,High,116.510002
AAPL,2017-01-05,High,116.860001
AAPL,2017-01-06,High,118.160004
AAPL,2017-01-09,High,119.43
AAPL,2017-01-10,High,119.379997
AAPL,2017-01-11,High,119.93
AAPL,2017-01-12,High,119.300003
AAPL,2017-01-13,High,119.620003
AAPL,2017-01-17,High,120.239998
AAPL,2017-01-18,High,120.5
AAPL,2017-01-19,High,120.089996
AAPL,2017-01-20,High,120.449997
AAPL,2017-01-23,High,120.809998
AAPL,2017-01-24,High,120.099998
AAPL,2017-01-25,High,122.099998
AAPL,2017-01-26,High,122.440002
AAPL,2017-01-27,High,122.349998
AAPL,2017-01-30,High,121.629997
AAPL,2017-01-31,High,121.389999
AAPL,2017-02-01,High,130.490005
AAPL,2017-02-02,High,129.389999
AAPL,2017-02-03,High,129.190002
AAPL,2017-02-06,High,130.5
AAPL,2017-02-07,High,132.089996
AAPL,2017-02-08,High,132.220001
AAPL,2017-02-09,High,132.449997
AAPL,2017-02-10,High,132.940002
AAPL,2017-02-13,High,133.820007
AAPL,2017-02-14,High,135.089996
AAPL,2017-02-15,High,136.270004
AAPL,2017-02-16,High,135.899994
AAPL,2017-02-17,High,135.830002
AAPL,2017-02-21,High,136.75
AAPL,2017-02-22,High,137.119995
AAPL,2017-02-23,High,137.479996
AAPL,2017-02-24,High,136.660004
AAPL,2017-02-27,High,137.440002
AAPL,2017-02-28,High,137.440002
AAPL,2017-03-01,High,140.149994
AAPL,2017-03-02,High,140.279999
AAPL,2017-03-03,High,139.830002
AAPL,2017-03-06,High,139.770004
AAPL,2017-03-07,High,139.979996
AAPL,2017-03-08,High,139.800003
AAPL,2017-03-09,High,138.789993
AAPL,2017-03-10,High,139.360001
AAPL,2017-03-13,High,139.429993
AAPL,2017-03-14,High,139.649994
AAPL,2017-03-15,High,140.75
AAPL,2017-03-16,High,141.020004
AAPL,2017-03-17,High,141.0
AAPL,2017-03-20,High,141.5
AAPL,2017-03-21,High,142.800003
AAPL,2017-03-22,High,141.600006
AAPL,2017-03-23,High,141.580002
AAPL,2017-03-24,High,141.740005
AAPL,2017-03-27,High,141.220001
AAPL,2017-03-28,High,144.039993
AAPL,2017-03-29,High,144.490005
AAPL,2017-03-30,High,144.5
AAPL,2017-03-31,High,144.270004
AAPL,2017-04-03,High,144.119995
AAPL,2017-04-04,High,144.889999
AAPL,2017-04-05,High,145.460007
AAPL,2017-04-06,High,144.520004
AAPL,2017-04-07,High,144.179993
AAPL,2017-04-10,High,143.880005
AAPL,2017-04-11,High,143.350006
AAPL,2017-04-12,High,142.149994
AAPL,2017-04-13,High,142.380005
AAPL,2017-04-17,High,141.880005
AAPL,2017-04-18,High,142.039993
AAPL,2017-04-19,High,142.0
AAPL,2017-04-20,High,142.919998
AAPL,2017-04-21,High,142.679993
AAPL,2017-04-24,High,143.949997
AAPL,2017-04-25,High,144.899994
AAPL,2017-04-26,High,144.600006
AAPL,2017-04-27,High,144.160004
AAPL,2017-04-28,High,144.300003
AAPL,2017-05-01,High,147.199997
AAPL,2017-05-02,High,148.089996
AAPL,2017-05-03,High,147.490005
AAPL,2017-05-04,High,147.139999
AAPL,2017-05-05,High,148.979996
AAPL,2017-05-08,High,153.699997
AAPL,2017-05-09,High,154.880005
AAPL,2017-05-10,High,153.940002
AAPL,2017-05-11,High,154.070007
AAPL,2017-05-12,High,156.419998
AAPL,2017-05-15,High,156.649994
AAPL,2017-05-16,High,156.059998
AAPL,2017-05-17,High,154.570007
AAPL,2017-05-18,High,153.339996
AAPL,2017-05-19,High,153.979996
AAPL,2017-05-22,High,154.580002
AAPL,2017-05-23,High,154.899994
AAPL,2017-05-24,High,154.169998
AAPL,2017-05-25,High,154.350006
AAPL,2017-05-26,High,154.240005
AAPL,2017-05-30,High,154.429993
AAPL,2017-05-31,High,154.169998
AAPL,2017-06-01,High,153.330002
AAPL,2017-06-02,High,155.449997
AAPL,2017-06-05,High,154.449997
AAPL,2017-06-06,High,155.809998
AAPL,2017-06-07,High,155.979996
AAPL,2017-06-08,High,155.539993
AAPL,2017-06-09,High,155.190002
AAPL,2017-06-12,High,146.089996
AAPL,2017-06-13,High,147.449997
AAPL,2017-06-14,High,147.5
AAPL,2017-06-15,High,144.479996
AAPL,2017-06-16,High,144.5
AAPL,2017-06-19,High,146.740005
AAPL,2017-06-20,High,146.869995
AAPL,2017-06-21,High,146.070007
AAPL,2017-06-22,High,146.699997
AAPL,2017-06-23,High,147.160004
AAPL,2017-06-26,High,148.279999
AAPL,2017-06-27,High,146.160004
AAPL,2017-06-28,High,146.110001
AAPL,2017-06-29,High,145.130005
AAPL,2017-06-30,High,144.960007
AAPL,2017-07-03,High,145.300003
AAPL,2017-07-05,High,144.789993
AAPL,2017-07-06,High,143.5
AAPL,2017-07-07,High,144.75
AAPL,2017-07-10,High,145.949997
AAPL,2017-07-11,High,145.850006
AAPL,2017-07-12,High,146.179993
AAPL,2017-07-13,High,148.490005
AAPL,2017-07-14,High,149.330002
AAPL,2017-07-17,High,150.899994
AAPL,2017-07-18,High,150.130005
AAPL,2017-07-19,High,151.419998
AAPL,2017-07-20,High,151.740005
AAPL,2017-07-21,High,150.440002
AAPL,2017-07-24,High,152.440002
AAPL,2017-07-25,High,153.839996
AAPL,2017-07-26,High,153.929993
AAPL,2017-07-27,High,153.990005
AAPL,2017-07-28,High,150.229996
AAPL,2017-07-31,High,150.330002
AAPL,2017-08-01,High,150.220001
AAPL,2017-08-02,High,159.75
AAPL,2017-08-03,High,157.210007
AAPL,2017-08-04,High,157.399994
AAPL,2017-08-07,High,158.919998
AAPL,2017-08-08,High,161.830002
AAPL,2017-08-09,High,161.270004
AAPL,2017-08-10,High,160.0
AAPL,2017-08-11,High,158.570007
AAPL,2017-08-14,High,160.210007
AAPL,2017-08-15,High,162.199997
AAPL,2017-08-16,High,162.509995
AAPL,2017-08-17,High,160.710007
AAPL,2017-08-18,High,159.5
AAPL,2017-08-21,High,157.889999
AAPL,2017-08-22,High,160.0
AAPL,2017-08-23,High,160.470001
AAPL,2017-08-24,High,160.740005
AAPL,2017-08-25,High,160.559998
AAPL,2017-08-28,High,162.0
AAPL,2017-08-29,High,163.119995
AAPL,2017-08-30,High,163.889999
AAPL,2017-08-31,High,164.520004
AAPL,2017-09-01,High,164.940002
AAPL,2017-09-05,High,164.25
AAPL,2017-09-06,High,162.990005
AAPL,2017-09-07,High,162.240005
AAPL,2017-09-08,High,161.149994
AAPL,2017-09-11,High,162.050003
AAPL,2017-09-12,High,163.960007
AAPL,2017-09-13,High,159.960007
AAPL,2017-09-14,High,159.399994
AAPL,2017-09-15,High,160.970001
AAPL,2017-09-18,High,160.5
AAPL,2017-09-19,High,159.770004
AAPL,2017-09-20,High,158.259995
AAPL,2017-09-21,High,155.800003
AAPL,2017-09-22,High,152.270004
AAPL,2017-09-25,High,151.830002
AAPL,2017-09-26,High,153.919998
AAPL,2017-09-27,High,154.720001
AAPL,2017-09-28,High,154.279999
AAPL,2017-09-29,High,154.130005
AAPL,2017-10-02,High,154.449997
AAPL,2017-10-03,High,155.089996
AAPL,2017-10-04,High,153.860001
AAPL,2017-10-05,High,155.440002
AAPL,2017-10-06,High,155.490005
AAPL,2017-10-09,High,156.729996
AAPL,2017-10-10,High,158.0
AAPL,2017-10-11,High,156.979996
AAPL,2017-10-12,High,157.369995
AAPL,2017-10-13,High,157.279999
AAPL,2017-10-16,High,160.0
AAPL,2017-10-17,High,160.869995
AAPL,2017-10-18,High,160.710007
AAPL,2017-10-19,High,157.080002
AAPL,2017-10-20,High,157.75
AAPL,2017-10-23,High,157.690002
AAPL,2017-10-24,High,157.419998
AAPL,2017-10-25,High,157.550003
AAPL,2017-10-26,High,157.830002
AAPL,2017-10-27,High,163.600006
AAPL,2017-10-30,High,168.070007
AAPL,2017-10-31,High,169.649994
AAPL,2017-11-01,High,169.940002
AAPL,2017-11-02,High,168.5
AAPL,2017-11-03,High,174.259995
AAPL,2017-11-06,High,174.990005
AAPL,2017-11-07,High,175.25
AAPL,2017-11-08,High,176.240005
AAPL,2017-11-09,High,176.100006
AAPL,2017-11-10,High,175.380005
AAPL,2017-11-13,High,174.5
AAPL,2017-11-14,High,173.479996
AAPL,2017-11-15,High,170.320007
AAPL,2017-11-16,High,171.869995
AAPL,2017-11-17,High,171.389999
AAPL,2017-11-20,High,170.559998
AAPL,2017-11-21,High,173.699997
AAPL,2017-11-22,High,175.0
AAPL,2017-11-24,High,175.5
AAPL,2017-11-27,High,175.080002
AAPL,2017-11-28,High,174.869995
AAPL,2017-11-29,High,172.919998
AAPL,2017-11-30,High,172.139999
AAPL,2017-12-01,High,171.669998
AAPL,2017-12-04,High,172.619995
AAPL,2017-12-05,High,171.520004
AAPL,2017-12-06,High,170.199997
AAPL,2017-12-07,High,170.440002
AAPL,2017-12-08,High,171.0
AAPL,2017-12-11,High,172.889999
AAPL,2017-12-12,High,172.389999
AAPL,2017-12-13,High,173.539993
AAPL,2017-12-14,High,173.130005
AAPL,2017-12-15,High,174.169998
AAPL,2017-12-18,High,177.199997
AAPL,2017-12-19,High,175.389999
AAPL,2017-12-20,High,175.419998
AAPL,2017-12-21,High,176.020004
AAPL,2017-12-22,High,175.419998
AAPL,2017-12-26,High,171.470001
AAPL,2017-12-27,High,170.779999
AAPL,2017-12-28,High,171.850006
AAPL,2017-12-29,High,170.589996
AAPL,2018-01-02,High,172.300003
AAPL,2018-01-03,High,174.550003
AAPL,2018-01-04,High,173.470001
AAPL,2018-01-05,High,175.369995
AAPL,2018-01-08,High,175.610001
AAPL,2018-01-09,High,175.059998
AAPL,2018-01-10,High,174.300003
AAPL,2018-01-11,High,175.490005
AAPL,2018-01-12,High,177.360001
AAPL,2018-01-16,High,179.389999
AAPL,2018-01-17,High,179.25
AAPL,2018-01-18,High,180.100006
AAPL,2018-01-19,High,179.580002
AAPL,2018-01-22,High,177.779999
AAPL,2018-01-23,High,179.440002
AAPL,2018-01-24,High,177.300003
AAPL,2018-01-25,High,174.949997
AAPL,2018-01-26,High,172.0
AAPL,2018-01-29,High,170.160004
AAPL,2018-01-30,High,167.369995
AAPL,2018-01-31,High,168.440002
AAPL,2018-02-01,High,168.619995
AAPL,2018-02-02,High,166.800003
AAPL,2018-02-05,High,163.880005
AAPL,2018-02-06,High,163.720001
AAPL,2018-02-07,High,163.399994
AAPL,2018-02-08,High,161.0
AAPL,2018-02-09,High,157.889999
AAPL,2018-02-12,High,163.889999
AAPL,2018-02-13,High,164.75
AAPL,2018-02-14,High,167.539993
AAPL,2018-02-15,High,173.089996
AAPL,2018-02-16,High,174.820007
AAPL,2018-02-20,High,174.259995
AAPL,2018-02-21,High,174.119995
AAPL,2018-02-22,High,173.949997
AAPL,2018-02-23,High,175.649994
AAPL,2018-02-26,High,179.389999
AAPL,2018-02-27,High,180.479996
AAPL,2018-02-28,High,180.619995
AAPL,2018-03-01,High,179.779999
AAPL,2018-03-02,High,176.300003
AAPL,2018-03-05,High,177.740005
AAPL,2018-03-06,High,178.25
AAPL,2018-03-07,High,175.850006
AAPL,2018-03-08,High,177.119995
AAPL,2018-03-09,High,180.0
AAPL,2018-03-12,High,182.389999
AAPL,2018-03-13,High,183.5
AAPL,2018-03-14,High,180.520004
AAPL,2018-03-15,High,180.240005
AAPL,2018-03-16,High,179.119995
AAPL,2018-03-19,High,177.470001
AAPL,2018-03-20,High,176.800003
AAPL,2018-03-21,High,175.089996
AAPL,2018-03-22,High,172.679993
AAPL,2018-03-23,High,169.919998
AAPL,2018-03-26,High,173.100006
AAPL,2018-03-27,High,175.149994
AAPL,2018-03-28,High,170.020004
AAPL,2018-03-29,High,171.75
AAPL,2018-04-02,High,168.940002
AAPL,2018-04-03,High,168.75
AAPL,2018-04-04,High,172.009995
AAPL,2018-04-05,High,174.229996
AAPL,2018-04-06,High,172.479996
AAPL,2018-04-09,High,173.089996
AAPL,2018-04-10,High,174.0
AAPL,2018-04-11,High,173.919998
AAPL,2018-04-12,High,175.0
AAPL,2018-04-13,High,175.839996
AAPL,2018-04-16,High,176.190002
AAPL,2018-04-17,High,178.940002
AAPL,2018-04-18,High,178.820007
AAPL,2018-04-19,High,175.389999
AAPL,2018-04-20,High,171.220001
AAPL,2018-04-23,High,166.919998
AAPL,2018-04-24,High,166.330002
AAPL,2018-04-25,High,165.419998
AAPL,2018-04-26,High,165.729996
AAPL,2018-04-27,High,164.330002
AAPL,2018-04-30,High,167.259995
AAPL,2018-05-01,High,169.199997
AAPL,2018-05-02,High,177.75
AAPL,2018-05-03,High,177.5
AAPL,2018-05-04,High,184.25
AAPL,2018-05-07,High,187.669998
AAPL,2018-05-08,High,186.220001
AAPL,2018-05-09,High,187.399994
AAPL,2018-05-10,High,190.369995
AAPL,2018-05-11,High,190.059998
AMZN,2013-05-13,High,265.880005
AMZN,2013-05-14,High,269.399994
AMZN,2013-05-15,High,269.049988
AMZN,2013-05-16,High,268.429993
AMZN,2013-05-17,High,269.980011
AMZN,2013-05-20,High,271.790009
AMZN,2013-05-21,High,270.769989
AMZN,2013-05-22,High,267.589996
AMZN,2013-05-23,High,263.170013
AMZN,2013-05-24,High,261.929993
AMZN,2013-05-28,High,271.100006
AMZN,2013-05-29,High,268.25
AMZN,2013-05-30,High,268.570007
AMZN,2013-05-31,High,271.910004
AMZN,2013-06-03,High,269.109985
AMZN,2013-06-04,High,268.880005
AMZN,2013-06-05,High,271.660004
AMZN,2013-06-06,High,270.5
AMZN,2013-06-07,High,280.100006
AMZN,2013-06-10,High,282.470001
AMZN,2013-06-11,High,278.410004
AMZN,2013-06-12,High,276.799988
AMZN,2013-06-13,High,276.799988
AMZN,2013-06-14,High,277.070007
AMZN,2013-06-17,High,280.200012
AMZN,2013-06-18,High,282.910004
AMZN,2013-06-19,High,283.339996
AMZN,2013-06-20,High,278.600006
AMZN,2013-06-21,High,275.839996
AMZN,2013-06-24,High,273.160004
AMZN,2013-06-25,High,273.470001
AMZN,2013-06-26,High,277.980011
AMZN,2013-06-27,High,280.200012
AMZN,2013-06-28,High,279.829987
AMZN,2013-07-01,High,283.290009
AMZN,2013-07-02,High,286.579987
AMZN,2013-07-03,High,285.399994
AMZN,2013-07-05,High,286.380005
AMZN,2013-07-08,High,291.670013
AMZN,2013-07-09,High,292.570007
AMZN,2013-07-10,High,293.339996
AMZN,2013-07-11,High,300.690002
AMZN,2013-07-12,High,307.549988
AMZN,2013-07-15,High,307.98999
AMZN,2013-07-16,High,309.390015
AMZN,2013-07-17,High,308.799988
AMZN,2013-07-18,High,306.339996
AMZN,2013-07-19,High,305.790009
AMZN,2013-07-22,High,309.25
AMZN,2013-07-23,High,305.059998
AMZN,2013-07-24,High,303.839996
AMZN,2013-07-25,High,304.5
AMZN,2013-07-26,High,313.619995
AMZN,2013-07-29,High,313.0
AMZN,2013-07-30,High,309.779999
AMZN,2013-07-31,High,305.149994
AMZN,2013-08-01,High,306.209991
AMZN,2013-08-02,High,305.329987
AMZN,2013-08-05,High,303.619995
AMZN,2013-08-06,High,301.359985
AMZN,2013-08-07,High,300.98999
AMZN,2013-08-08,High,298.519989
AMZN,2013-08-09,High,299.269989
AMZN,2013-08-12,High,299.079987
AMZN,2013-08-13,High,296.369995
AMZN,2013-08-14,High,294.290009
AMZN,2013-08-15,High,289.299988
AMZN,2013-08-16,High,288.329987
AMZN,2013-08-19,High,289.559998
AMZN,2013-08-20,High,289.51001
AMZN,2013-08-21,High,288.5
AMZN,2013-08-22,High,289.869995
AMZN,2013-08-23,High,291.5
AMZN,2013-08-26,High,291.049988
AMZN,2013-08-27,High,285.279999
AMZN,2013-08-28,High,283.0
AMZN,2013-08-29,High,285.980011
AMZN,2013-08-30,High,284.869995
AMZN,2013-09-03,High,291.390015
AMZN,2013-09-04,High,295.230011
AMZN,2013-09-05,High,297.0
AMZN,2013-09-06,High,298.880005
AMZN,2013-09-09,High,299.959991
AMZN,2013-09-10,High,301.0
AMZN,2013-09-11,High,301.859985
AMZN,2013-09-12,High,302.0
AMZN,2013-09-13,High,300.220001
AMZN,2013-09-16,High,301.0
AMZN,2013-09-17,High,304.649994
AMZN,2013-09-18,High,312.73999
AMZN,2013-09-19,High,314.540009
AMZN,2013-09-20,High,320.570007
AMZN,2013-09-23,High,315.899994
AMZN,2013-09-24,High,318.079987
AMZN,2013-09-25,High,316.709991
AMZN,2013-09-26,High,319.369995
AMZN,2013-09-27,High,317.209991
AMZN,2013-09-30,High,315.309998
AMZN,2013-10-01,High,321.0
AMZN,2013-10-02,High,321.730011
AMZN,2013-10-03,High,322.920013
AMZN,2013-10-04,High,319.200012
AMZN,2013-10-07,High,315.339996
AMZN,2013-10-08,High,311.549988
AMZN,2013-10-09,High,303.5
AMZN,2013-10-10,High,306.700012
AMZN,2013-10-11,High,310.929993
AMZN,2013-10-14,High,311.649994
AMZN,2013-10-15,High,310.790009
AMZN,2013-10-16,High,310.799988
AMZN,2013-10-17,High,311.0
AMZN,2013-10-18,High,331.890015
AMZN,2013-10-21,High,330.0
AMZN,2013-10-22,High,337.109985
AMZN,2013-10-23,High,331.720001
AMZN,2013-10-24,High,332.649994
AMZN,2013-10-25,High,368.399994
AMZN,2013-10-28,High,362.75
AMZN,2013-10-29,High,362.890015
AMZN,2013-10-30,High,365.0
AMZN,2013-10-31,High,366.0
AMZN,2013-11-01,High,365.769989
AMZN,2013-11-04,High,361.0
AMZN,2013-11-05,High,360.170013
AMZN,2013-11-06,High,362.869995
AMZN,2013-11-07,High,357.899994
AMZN,2013-11-08,High,351.049988
AMZN,2013-11-11,High,355.369995
AMZN,2013-11-12,High,355.480011
AMZN,2013-11-13,High,356.220001
AMZN,2013-11-14,High,368.940002
AMZN,2013-11-15,High,372.899994
AMZN,2013-11-18,High,373.48999
AMZN,2013-11-19,High,368.779999
AMZN,2013-11-20,High,367.559998
AMZN,2013-11-21,High,369.25
AMZN,2013-11-22,High,374.5
AMZN,2013-11-25,High,377.790009
AMZN,2013-11-26,High,382.5
AMZN,2013-11-27,High,387.0
AMZN,2013-11-29,High,394.100006
AMZN,2013-12-02,High,399.0
AMZN,2013-12-03,High,390.950012
AMZN,2013-12-04,High,389.690002
AMZN,2013-12-05,High,386.649994
AMZN,2013-12-06,High,388.350006
AMZN,2013-12-09,High,388.209991
AMZN,2013-12-10,High,389.059998
AMZN,2013-12-11,High,388.980011
AMZN,2013-12-12,High,385.0
AMZN,2013-12-13,High,389.420013
AMZN,2013-12-16,High,391.700012
AMZN,2013-12-17,High,391.359985
AMZN,2013-12-18,High,396.299988
AMZN,2013-12-19,High,397.290009
AMZN,2013-12-20,High,404.720001
AMZN,2013-12-23,High,405.0
AMZN,2013-12-24,High,403.720001
AMZN,2013-12-26,High,404.519989
AMZN,2013-12-27,High,405.630005
AMZN,2013-12-30,High,399.920013
AMZN,2013-12-31,High,398.829987
AMZN,2014-01-02,High,399.359985
AMZN,2014-01-03,High,402.709991
AMZN,2014-01-06,High,397.0
AMZN,2014-01-07,High,398.470001
AMZN,2014-01-08,High,403.0
AMZN,2014-01-09,High,406.890015
AMZN,2014-01-10,High,403.76001
AMZN,2014-01-13,High,399.779999
AMZN,2014-01-14,High,398.630005
AMZN,2014-01-15,High,399.309998
AMZN,2014-01-16,High,399.290009
AMZN,2014-01-17,High,403.48999
AMZN,2014-01-21,High,407.799988
AMZN,2014-01-22,High,408.059998
AMZN,2014-01-23,High,406.170013
AMZN,2014-01-24,High,400.200012
AMZN,2014-01-27,High,394.100006
AMZN,2014-01-28,High,394.73999
AMZN,2014-01-29,High,392.850006
AMZN,2014-01-30,High,406.25
AMZN,2014-01-31,High,375.450012
AMZN,2014-02-03,High,360.850006
AMZN,2014-02-04,High,354.0
